Date,Gold_Close,Nickel_Close
2012-12-03,1719.5999755859375,1933.057861328125
2012-12-04,1694.4000244140625,1977.495849609375
2012-12-05,1692.4000244140625,2021.9344482421875
2012-12-06,1700.300048828125,1977.495849609375
2012-12-07,1704.0,1999.028076171875
2012-12-10,1713.0,2043.95068359375
2012-12-11,1708.199951171875,2111.333251953125
2012-12-12,1716.5999755859375,2201.17724609375
2012-12-13,1695.5999755859375,2133.79443359375
2012-12-14,1695.800048828125,2111.333251953125
2012-12-17,1697.0,2088.872314453125
2012-12-18,1669.5,2088.872314453125
2012-12-19,1666.5,2088.872314453125
2012-12-20,1644.9000244140625,2088.872314453125
2012-12-21,1659.0999755859375,2088.872314453125
2012-12-24,1658.5999755859375,
2012-12-26,1659.800048828125,2088.872314453125
2012-12-27,1662.5999755859375,2088.872314453125
2012-12-28,1654.9000244140625,2111.333251953125
2012-12-31,1674.800048828125,
2013-01-02,1687.9000244140625,2268.560302734375
2013-01-03,1673.699951171875,2358.404052734375
2013-01-04,1648.0999755859375,2358.404052734375
2013-01-07,1645.5,2291.021240234375
2013-01-08,1661.5,2380.865234375
2013-01-09,1654.800048828125,2335.943115234375
2013-01-10,1677.300048828125,2358.404052734375
2013-01-11,1660.0,2425.787109375
2013-01-14,1668.9000244140625,2560.552978515625
2013-01-15,1683.4000244140625,2560.552978515625
2013-01-16,1682.699951171875,2493.170166015625
2013-01-17,1690.4000244140625,2425.787109375
2013-01-18,1686.5999755859375,2448.248046875
2013-01-21,,2448.248046875
2013-01-22,1692.800048828125,2448.248046875
2013-01-23,1686.300048828125,2335.943115234375
2013-01-24,1669.5,
2013-01-25,1656.4000244140625,2380.865234375
2013-01-28,1652.4000244140625,2380.865234375
2013-01-29,1660.699951171875,2493.170166015625
2013-01-30,1679.9000244140625,2448.248046875
2013-01-31,1660.5999755859375,2470.708984375
2013-02-01,1669.4000244140625,2515.631103515625
2013-02-04,1675.300048828125,2515.631103515625
2013-02-05,1672.4000244140625,2493.170166015625
2013-02-06,1677.699951171875,2740.240966796875
2013-02-07,1670.4000244140625,2627.93603515625
2013-02-08,1666.0,2583.01416015625
2013-02-11,1648.199951171875,2515.631103515625
2013-02-12,1648.699951171875,2583.01416015625
2013-02-13,1644.199951171875,2583.01416015625
2013-02-14,1634.699951171875,2605.474853515625
2013-02-15,1608.800048828125,2538.092041015625
2013-02-18,,2493.170166015625
2013-02-19,1603.5999755859375,2493.170166015625
2013-02-20,1577.5999755859375,2470.708984375
2013-02-21,1578.199951171875,2470.708984375
2013-02-22,1572.4000244140625,2425.787109375
2013-02-25,1586.199951171875,2448.248046875
2013-02-26,1615.199951171875,2335.943115234375
2013-02-27,1595.199951171875,2358.404052734375
2013-02-28,1577.699951171875,2425.787109375
2013-03-01,1571.9000244140625,2335.943115234375
2013-03-04,1572.0999755859375,2380.865234375
2013-03-05,1574.5999755859375,2403.326416015625
2013-03-06,1574.5999755859375,2560.552978515625
2013-03-07,1574.800048828125,2493.170166015625
2013-03-08,1576.5999755859375,2515.631103515625
2013-03-11,1577.800048828125,2448.248046875
2013-03-12,1591.5,
2013-03-13,1588.300048828125,2425.787109375
2013-03-14,1590.5999755859375,2448.248046875
2013-03-15,1592.5,2448.248046875
2013-03-18,1604.5999755859375,2448.248046875
2013-03-19,1611.300048828125,2493.170166015625
2013-03-20,1607.5,2493.170166015625
2013-03-21,1613.800048828125,2380.865234375
2013-03-22,1606.199951171875,2246.09912109375
2013-03-25,1604.5999755859375,2201.17724609375
2013-03-26,1595.800048828125,2223.638427734375
2013-03-27,1606.199951171875,2178.71630859375
2013-03-28,1594.800048828125,2133.79443359375
2013-04-01,1600.0,2201.17724609375
2013-04-02,1575.0999755859375,2178.71630859375
2013-04-03,1552.800048828125,2246.09912109375
2013-04-04,1551.800048828125,2201.17724609375
2013-04-05,1575.4000244140625,2201.17724609375
2013-04-08,1572.0,2201.17724609375
2013-04-09,1586.199951171875,2156.255126953125
2013-04-10,1558.300048828125,2133.79443359375
2013-04-11,1564.300048828125,2156.255126953125
2013-04-12,1501.0,2201.17724609375
2013-04-15,1360.5999755859375,2201.17724609375
2013-04-16,1386.800048828125,2246.09912109375
2013-04-17,1382.199951171875,2223.638427734375
2013-04-18,1392.0,2246.09912109375
2013-04-19,1395.300048828125,2246.09912109375
2013-04-22,1421.0,2313.48193359375
2013-04-23,1408.5999755859375,2313.48193359375
2013-04-24,1423.4000244140625,2403.326416015625
2013-04-25,1461.800048828125,2470.708984375
2013-04-26,1453.5999755859375,2515.631103515625
2013-04-29,1467.4000244140625,2515.631103515625
2013-04-30,1472.199951171875,2560.552978515625
2013-05-01,1446.300048828125,2470.708984375
2013-05-02,1467.699951171875,2425.787109375
2013-05-03,1464.300048828125,2403.326416015625
2013-05-06,1468.0999755859375,2493.170166015625
2013-05-07,1449.0,2448.248046875
2013-05-08,1473.9000244140625,2515.631103515625
2013-05-09,1468.800048828125,
2013-05-10,1436.800048828125,2538.092041015625
2013-05-13,1434.5,2493.170166015625
2013-05-14,1424.699951171875,2470.708984375
2013-05-15,1396.5,2492.692138671875
2013-05-16,1387.0999755859375,2379.3876953125
2013-05-17,1364.9000244140625,2334.066162109375
2013-05-20,1384.300048828125,2288.74462890625
2013-05-21,1377.800048828125,2311.405517578125
2013-05-22,1367.5999755859375,2288.74462890625
2013-05-23,1392.0,2266.083740234375
2013-05-24,1386.800048828125,2243.423095703125
2013-05-27,,2311.405517578125
2013-05-28,1379.0999755859375,2379.3876953125
2013-05-29,1391.300048828125,2356.72705078125
2013-05-30,1411.5,2288.74462890625
2013-05-31,1392.5999755859375,2311.405517578125
2013-06-03,1411.699951171875,2243.423095703125
2013-06-04,1397.0999755859375,2288.74462890625
2013-06-05,1398.4000244140625,2288.74462890625
2013-06-06,1415.699951171875,
2013-06-07,1383.0,2243.423095703125
2013-06-10,1386.199951171875,2311.405517578125
2013-06-11,1377.0,2243.423095703125
2013-06-12,1391.800048828125,2243.423095703125
2013-06-13,1377.5999755859375,2220.761962890625
2013-06-14,1387.300048828125,2198.101318359375
2013-06-17,1382.800048828125,2220.761962890625
2013-06-18,1366.5999755859375,2266.083740234375
2013-06-19,1373.5999755859375,2198.101318359375
2013-06-20,1285.9000244140625,2039.475341796875
2013-06-21,1291.5999755859375,1835.52783203125
2013-06-24,1276.800048828125,1794.7384033203125
2013-06-25,1274.800048828125,1812.8670654296875
2013-06-26,1229.5999755859375,1803.8026123046875
2013-06-27,1211.4000244140625,1858.188720703125
2013-06-28,1223.800048828125,1835.52783203125
2013-07-01,1255.9000244140625,1767.54541015625
2013-07-02,1243.5999755859375,1749.416748046875
2013-07-03,1252.0999755859375,1649.7088623046875
2013-07-04,,1740.352294921875
2013-07-05,1212.9000244140625,1722.2237548828125
2013-07-08,1234.9000244140625,1676.90185546875
2013-07-09,1245.9000244140625,1685.9664306640625
2013-07-10,1247.4000244140625,1695.0306396484375
2013-07-11,1280.0999755859375,1722.2237548828125
2013-07-12,1277.800048828125,1858.188720703125
2013-07-15,1283.800048828125,1880.8494873046875
2013-07-16,1290.800048828125,1812.8670654296875
2013-07-17,1277.9000244140625,1785.674072265625
2013-07-18,1284.5999755859375,1767.54541015625
2013-07-19,1293.300048828125,1812.8670654296875
2013-07-22,1336.4000244140625,1835.52783203125
2013-07-23,1335.0999755859375,1926.1712646484375
2013-07-24,1319.699951171875,1880.8494873046875
2013-07-25,1329.0,1812.8670654296875
2013-07-26,1321.699951171875,1803.8026123046875
2013-07-29,1328.4000244140625,1713.1593017578125
2013-07-30,1324.0,1695.0306396484375
2013-07-31,1312.4000244140625,1604.3873291015625
2013-08-01,1311.0,1631.580322265625
2013-08-02,1310.5999755859375,1613.45166015625
2013-08-05,1302.5999755859375,
2013-08-06,1283.199951171875,
2013-08-07,1286.0999755859375,
2013-08-08,1310.699951171875,
2013-08-09,1312.9000244140625,
2013-08-12,1334.699951171875,1835.52783203125
2013-08-13,1321.199951171875,1858.188720703125
2013-08-14,1334.0,1803.8026123046875
2013-08-15,1361.5999755859375,1858.188720703125
2013-08-16,1371.699951171875,1858.188720703125
2013-08-19,1366.199951171875,1740.352294921875
2013-08-20,1373.0999755859375,1667.837646484375
2013-08-21,1370.5999755859375,1749.416748046875
2013-08-22,1371.199951171875,1926.1712646484375
2013-08-23,1395.699951171875,2107.457763671875
2013-08-26,1393.0,2039.475341796875
2013-08-27,1420.5999755859375,1948.8321533203125
2013-08-28,1419.0,2130.11865234375
2013-08-29,1412.9000244140625,2175.4404296875
2013-08-30,1396.0999755859375,2084.797119140625
2013-09-02,,2152.77978515625
2013-09-03,1412.0,2175.4404296875
2013-09-04,1389.9000244140625,2107.457763671875
2013-09-05,1373.0999755859375,2175.4404296875
2013-09-06,1386.699951171875,2311.405517578125
2013-09-09,1386.800048828125,2356.72705078125
2013-09-10,1364.0999755859375,2107.457763671875
2013-09-11,1363.9000244140625,2152.77978515625
2013-09-12,1330.4000244140625,2198.101318359375
2013-09-13,1308.4000244140625,2175.4404296875
2013-09-16,1317.9000244140625,2152.77978515625
2013-09-17,1309.5,2243.423095703125
2013-09-18,1307.800048828125,2220.761962890625
2013-09-19,1369.4000244140625,2402.048828125
2013-09-20,1332.5,2470.03125
2013-09-23,1326.9000244140625,2379.3876953125
2013-09-24,1316.0,2288.74462890625
2013-09-25,1335.9000244140625,2266.083740234375
2013-09-26,1323.5999755859375,2152.77978515625
2013-09-27,1338.4000244140625,2062.136474609375
2013-09-30,1326.5,2039.475341796875
2013-10-01,1286.0,2130.11865234375
2013-10-02,1320.5999755859375,2084.797119140625
2013-10-03,1317.4000244140625,2130.11865234375
2013-10-04,1309.699951171875,2152.77978515625
2013-10-07,1324.800048828125,2220.761962890625
2013-10-08,1324.199951171875,2243.423095703125
2013-10-09,1306.9000244140625,2266.083740234375
2013-10-10,1296.5999755859375,2311.405517578125
2013-10-11,1268.0,2288.74462890625
2013-10-14,1276.4000244140625,
2013-10-15,1273.0,
2013-10-16,1282.0,2266.083740234375
2013-10-17,1322.699951171875,2356.72705078125
2013-10-18,1314.4000244140625,2334.066162109375
2013-10-21,1315.699951171875,2402.048828125
2013-10-22,1342.5,2379.3876953125
2013-10-23,1333.9000244140625,2447.37060546875
2013-10-24,1350.199951171875,2402.048828125
2013-10-25,1352.4000244140625,2424.709716796875
2013-10-28,1352.0,2311.405517578125
2013-10-29,1345.199951171875,2266.083740234375
2013-10-30,1349.0,2220.761962890625
2013-10-31,1323.5999755859375,2243.423095703125
2013-11-01,1313.0999755859375,2175.4404296875
2013-11-04,1314.5999755859375,2198.101318359375
2013-11-05,1308.0,
2013-11-06,1317.699951171875,2243.423095703125
2013-11-07,1308.4000244140625,2288.74462890625
2013-11-08,1284.5,2311.405517578125
2013-11-11,1281.0,2311.405517578125
2013-11-12,1271.0999755859375,2175.4404296875
2013-11-13,1268.300048828125,2130.11865234375
2013-11-14,1286.199951171875,2175.4404296875
2013-11-15,1287.300048828125,2175.4404296875
2013-11-18,1272.199951171875,2220.761962890625
2013-11-19,1273.4000244140625,2379.3876953125
2013-11-20,1257.9000244140625,2288.74462890625
2013-11-21,1243.5,2220.761962890625
2013-11-22,1244.0,2243.423095703125
2013-11-25,1241.0999755859375,2266.083740234375
2013-11-26,1241.4000244140625,2198.101318359375
2013-11-27,1237.800048828125,2130.11865234375
2013-11-28,,2152.77978515625
2013-11-29,1250.5999755859375,2175.4404296875
2013-12-02,1222.300048828125,2179.76708984375
2013-12-03,1221.699951171875,2133.876708984375
2013-12-04,1248.199951171875,2133.876708984375
2013-12-05,1233.199951171875,2294.4912109375
2013-12-06,1230.300048828125,2363.325927734375
2013-12-09,1235.300048828125,2386.270751953125
2013-12-10,1262.4000244140625,2546.885498046875
2013-12-11,1258.5,2500.995361328125
2013-12-12,1226.0,2455.10595703125
2013-12-13,1235.699951171875,2294.4912109375
2013-12-16,1245.5,2294.4912109375
2013-12-17,1231.199951171875,2317.436279296875
2013-12-18,1236.0999755859375,2317.436279296875
2013-12-19,1195.0,2317.436279296875
2013-12-20,1205.0999755859375,2294.4912109375
2013-12-23,1198.4000244140625,2317.436279296875
2013-12-24,1205.0999755859375,2386.270751953125
2013-12-26,1214.0999755859375,
2013-12-27,1216.0999755859375,2363.325927734375
2013-12-30,1203.0999755859375,2432.160888671875
2013-12-31,1201.9000244140625,
2014-01-02,1225.0,2294.4912109375
2014-01-03,1238.4000244140625,2179.76708984375
2014-01-06,1237.800048828125,1996.20751953125
2014-01-07,1229.4000244140625,2009.974365234375
2014-01-08,1225.300048828125,2019.1527099609375
2014-01-09,1229.300048828125,1973.2626953125
2014-01-10,1246.699951171875,2110.93212890625
2014-01-13,1250.9000244140625,2225.65673828125
2014-01-14,1245.199951171875,
2014-01-15,1238.0999755859375,2418.393798828125
2014-01-16,1240.0,2386.270751953125
2014-01-17,1251.699951171875,2404.627197265625
2014-01-20,,2386.270751953125
2014-01-21,1242.300048828125,2436.749755859375
2014-01-22,1239.0,2523.940673828125
2014-01-23,1262.5999755859375,2459.69482421875
2014-01-24,1264.5,2432.160888671875
2014-01-27,1263.5999755859375,2253.190673828125
2014-01-28,1251.0,2179.76708984375
2014-01-29,1262.199951171875,2188.94482421875
2014-01-30,1242.199951171875,2115.52099609375
2014-01-31,1240.0999755859375,
2014-02-03,1260.4000244140625,2120.10986328125
2014-02-04,1251.699951171875,2115.52099609375
2014-02-05,1257.300048828125,2115.52099609375
2014-02-06,1257.5999755859375,2133.876708984375
2014-02-07,1263.300048828125,2234.83447265625
2014-02-10,1274.800048828125,2211.8896484375
2014-02-11,1290.0999755859375,2308.25830078125
2014-02-12,1295.300048828125,2303.66943359375
2014-02-13,1300.4000244140625,2340.38134765625
2014-02-14,1319.0,2340.38134765625
2014-02-17,,2367.915283203125
2014-02-18,1324.699951171875,2404.627197265625
2014-02-19,1320.5999755859375,2404.627197265625
2014-02-20,1317.0999755859375,2386.270751953125
2014-02-21,1323.9000244140625,2358.737060546875
2014-02-24,1338.300048828125,2262.368408203125
2014-02-25,1343.0,2216.478759765625
2014-02-26,1328.199951171875,2257.779541015625
2014-02-27,1331.5999755859375,2188.94482421875
2014-02-28,1321.4000244140625,2193.53369140625
2014-03-03,1350.0999755859375,2221.067626953125
2014-03-04,1337.800048828125,2340.38134765625
2014-03-05,1340.199951171875,2468.873046875
2014-03-06,1351.699951171875,2468.873046875
2014-03-07,1338.0999755859375,2487.228515625
2014-03-10,1341.4000244140625,2381.681884765625
2014-03-11,1346.5,2413.804931640625
2014-03-12,1370.300048828125,2349.55908203125
2014-03-13,1372.199951171875,2358.737060546875
2014-03-14,1379.0,2331.203125
2014-03-17,1372.9000244140625,2331.203125
2014-03-18,1359.0,2372.504150390625
2014-03-19,1341.4000244140625,2551.474365234375
2014-03-20,1330.5,2500.995361328125
2014-03-21,1336.0,2500.995361328125
2014-03-24,1311.199951171875,2542.296630859375
2014-03-25,1311.4000244140625,2588.186279296875
2014-03-26,1303.4000244140625,2556.063720703125
2014-03-27,1294.699951171875,2556.063720703125
2014-03-28,1293.800048828125,2588.186279296875
2014-03-31,1283.4000244140625,
2014-04-01,1279.5999755859375,2615.719970703125
2014-04-02,1290.5,2588.186279296875
2014-04-03,1284.4000244140625,2666.19873046875
2014-04-04,1303.199951171875,2799.279541015625
2014-04-07,1298.0,2790.1015625
2014-04-08,1308.699951171875,2868.1142578125
2014-04-09,1305.5,2868.1142578125
2014-04-10,1320.0999755859375,2904.826171875
2014-04-11,1318.699951171875,3037.906494140625
2014-04-14,1327.199951171875,3193.931884765625
2014-04-15,1300.0,3203.10986328125
2014-04-16,1303.0999755859375,3115.9189453125
2014-04-17,1293.4000244140625,3262.766845703125
2014-04-21,1288.0,3184.754150390625
2014-04-22,1280.5999755859375,3327.0126953125
2014-04-23,1284.199951171875,3400.436279296875
2014-04-24,1290.5,3372.90234375
2014-04-25,1300.699951171875,3359.13525390625
2014-04-28,1298.9000244140625,3336.1904296875
2014-04-29,1296.0,3313.24560546875
2014-04-30,1295.5999755859375,3258.177978515625
2014-05-01,1283.0999755859375,
2014-05-02,1302.5999755859375,3166.398193359375
2014-05-05,1309.0,3304.067626953125
2014-05-06,1308.300048828125,3372.90234375
2014-05-07,1288.5999755859375,3606.940673828125
2014-05-08,1287.4000244140625,3707.898193359375
2014-05-09,1287.300048828125,3772.143798828125
2014-05-12,1295.5999755859375,3813.444580078125
2014-05-13,1294.5999755859375,3726.25390625
2014-05-14,1305.699951171875,3625.296630859375
2014-05-15,1293.5,
2014-05-16,1293.300048828125,3455.504150390625
2014-05-19,1293.699951171875,3551.872802734375
2014-05-20,1294.5,3597.76220703125
2014-05-21,1288.0,3496.8046875
2014-05-22,1294.9000244140625,3588.58447265625
2014-05-23,1291.5999755859375,3639.0634765625
2014-05-26,,3616.11865234375
2014-05-27,1265.4000244140625,
2014-05-28,1259.300048828125,3652.830078125
2014-05-29,1256.300048828125,
2014-05-30,1245.5999755859375,3593.17333984375
2014-06-02,1243.699951171875,3602.351318359375
2014-06-03,1244.300048828125,3620.70751953125
2014-06-04,1244.0,3579.406494140625
2014-06-05,1253.0,3533.5166015625
2014-06-06,1252.0999755859375,3583.995361328125
2014-06-09,1253.5,3538.105712890625
2014-06-10,1259.800048828125,3515.160888671875
2014-06-11,1260.800048828125,3469.270751953125
2014-06-12,1273.5999755859375,3418.7919921875
2014-06-13,1273.699951171875,3368.3134765625
2014-06-16,1274.9000244140625,3349.95751953125
2014-06-17,1271.699951171875,3423.381103515625
2014-06-18,1272.4000244140625,3414.203125
2014-06-19,1313.699951171875,3322.423828125
2014-06-20,1316.199951171875,3249.0
2014-06-23,1318.0,3267.355712890625
2014-06-24,1320.9000244140625,3267.355712890625
2014-06-25,1322.199951171875,3249.0
2014-06-26,1316.0999755859375,3281.122314453125
2014-06-27,1319.0,3262.766845703125
2014-06-30,1321.800048828125,3262.766845703125
2014-07-01,1326.4000244140625,3267.355712890625
2014-07-02,1330.699951171875,3267.355712890625
2014-07-03,1320.4000244140625,3414.203125
2014-07-04,,3437.148193359375
2014-07-07,1316.5,3427.97021484375
2014-07-08,1316.0,3368.3134765625
2014-07-09,1323.800048828125,3368.3134765625
2014-07-10,1338.699951171875,3400.436279296875
2014-07-11,1337.0,3299.478515625
2014-07-14,1306.300048828125,3271.94482421875
2014-07-15,1296.9000244140625,3340.779296875
2014-07-16,1299.5999755859375,3487.627197265625
2014-07-17,1316.699951171875,3441.737060546875
2014-07-18,1309.199951171875,3478.448974609375
2014-07-21,1313.699951171875,3473.85986328125
2014-07-22,1306.0999755859375,3405.025146484375
2014-07-23,1304.5,3432.55908203125
2014-07-24,1290.5999755859375,3583.995361328125
2014-07-25,1303.0999755859375,3694.131103515625
2014-07-28,1303.300048828125,
2014-07-29,1298.300048828125,
2014-07-30,1294.9000244140625,
2014-07-31,1281.300048828125,
2014-08-01,1293.5999755859375,
2014-08-04,1287.699951171875,3671.186279296875
2014-08-05,1284.0,3551.872802734375
2014-08-06,1306.699951171875,3478.448974609375
2014-08-07,1310.800048828125,3652.830078125
2014-08-08,1308.9000244140625,3616.11865234375
2014-08-11,1308.5,3611.529541015625
2014-08-12,1308.800048828125,3703.309326171875
2014-08-13,1312.800048828125,3762.9658203125
2014-08-14,1313.9000244140625,3648.240966796875
